age,gross_monthly_income,years_continuous_experience,current_debt_to_income_ratio,number_of_dependents,home_ownership,default_status
30,7400,14,0.119,1,0,1
36,4200,15,0.227,1,0,0
38,5200,19,0.237,2,0,0
20,1000,1,0.265,2,0,1
28,2900,3,0.094,1,0,0
54,9300,31,0.259,2,1,0
48,3600,22,0.104,2,0,0
37,2900,20,0.328,1,0,0
40,18100,21,0.432,0,0,1
34,12200,10,0.328,2,0,0
54,6700,32,0.078,1,1,0
35,7900,8,0.364,2,0,0
40,1200,18,0.236,2,1,0
51,3000,23,0.045,2,0,0
28,2900,5,0.14,0,0,0
56,4400,31,0.442,0,1,0
20,2700,1,0.2,2,1,0
57,1200,36,0.21,2,0,0
33,5100,9,0.406,2,1,0
35,5500,8,0.475,2,0,1
20,9500,0,0.347,3,0,1
32,2600,12,0.132,1,0,0
25,2200,0,0.158,1,0,0
30,900,14,0.267,3,1,0
36,3900,20,0.551,2,0,1
49,8300,26,0.369,0,1,0
40,3100,19,0.152,1,0,0
41,16200,18,0.169,0,1,0
24,3200,3,0.535,4,0,1
27,4200,4,0.226,0,1,0
59,2400,42,0.281,1,1,0
29,4600,6,0.293,1,0,1
57,1600,33,0.635,1,0,0
35,6200,10,0.377,0,1,0
38,6200,9,0.257,1,0,1
50,11200,29,0.075,2,1,0
53,2800,31,0.081,1,0,0
36,5000,20,0.17,4,1,0
33,6100,15,0.053,2,0,0
37,5700,17,0.199,1,1,0
42,2700,17,0.27,2,0,1
48,1200,30,0.307,0,0,0
38,5300,14,0.184,2,1,0
45,4300,25,0.179,1,0,0
57,3800,37,0.142,0,1,0
42,7300,21,0.376,1,0,0
41,4500,22,0.056,1,0,0
20,1600,1,0.409,2,0,1
20,1200,4,0.081,3,0,1
42,2300,22,0.355,4,0,0
36,18600,17,0.269,0,0,0
31,6500,13,0.32,2,1,1
40,5000,18,0.261,0,1,0
37,3900,14,0.264,3,1,0
51,4300,30,0.205,0,0,0
39,8700,15,0.018,1,0,0
29,2900,6,0.422,2,0,1
49,7000,30,0.236,0,0,0
35,3600,16,0.358,0,0,0
44,14900,22,0.15,1,0,0
32,6300,9,0.14,0,1,0
30,8100,4,0.194,1,0,0
39,3100,14,0.133,1,0,0
38,8600,20,0.451,0,0,0
43,3900,23,0.248,0,0,0
34,4400,11,0.4,0,1,0
20,9700,0,0.167,2,0,0
32,2100,8,0.436,2,0,1
47,5500,27,0.212,3,1,0
34,5800,18,0.41,1,1,0
35,6100,18,0.055,1,0,0
49,3700,27,0.26,1,0,0
29,13800,7,0.156,1,1,0
20,1800,4,0.27,0,0,0
36,10300,15,0.396,0,1,0
32,8300,9,0.225,0,0,0
26,12800,10,0.29,3,0,1
35,1600,10,0.178,4,0,1
43,2900,24,0.295,1,0,0
37,10100,11,0.26,3,1,0
41,1500,23,0.218,2,0,0
59,2200,43,0.451,3,1,1
33,3200,14,0.106,3,0,0
41,5200,21,0.263,2,0,0
31,10900,12,0.412,2,0,1
27,3600,7,0.414,1,0,1
30,2800,8,0.166,0,0,0
32,5100,12,0.078,0,0,0
42,6100,22,0.684,2,0,1
66,7600,50,0.491,3,0,0
29,3600,7,0.278,1,0,0
33,1300,13,0.512,2,0,1
37,2400,10,0.203,0,0,0
42,11200,25,0.259,2,1,0
41,5400,25,0.399,1,1,0
53,4100,30,0.336,3,1,0
20,7100,0,0.173,2,1,0
20,1900,4,0.699,0,0,1
32,3800,16,0.176,0,0,0
51,5200,24,0.586,1,1,0
20,2800,0,0.434,0,0,0
20,4100,4,0.327,1,0,1
44,4300,25,0.342,1,0,0
40,1900,13,0.424,1,0,1
24,4400,5,0.272,0,0,1
26,1700,7,0.237,1,0,1
26,4400,7,0.324,3,0,1
39,10700,23,0.506,2,1,0
30,3600,14,0.163,0,0,1
43,2200,18,0.37,0,0,0
20,3600,4,0.194,0,1,0
27,2400,6,0.22,2,0,1
24,5200,0,0.715,0,0,1
34,4000,18,0.512,0,0,0
31,12000,14,0.07,1,1,0
47,9300,22,0.352,1,0,0
20,3300,0,0.079,3,0,1
38,7000,20,0.412,0,0,0
44,3600,19,0.059,1,1,0
60,5300,35,0.045,1,1,0
32,3300,10,0.355,0,0,0
41,7500,24,0.138,1,0,0
20,8700,1,0.509,1,0,0
20,5900,0,0.19,1,0,0
48,8500,28,0.343,2,1,0
37,7300,13,0.314,3,0,0
52,7400,36,0.118,1,1,0
21,1900,5,0.482,0,0,0
44,13000,23,0.192,0,0,0
60,16200,41,0.273,1,1,0
43,4200,25,0.259,0,0,0
41,3800,25,0.534,1,0,0
38,6400,17,0.57,1,1,0
20,5100,0,0.103,0,0,0
54,4400,31,0.159,0,0,0
30,1900,9,0.125,0,0,0
44,5700,24,0.062,0,0,0
20,5100,0,0.153,2,0,0
23,6100,7,0.08,3,0,1
55,6300,32,0.364,5,1,0
33,3800,17,0.028,2,1,0
55,9700,38,0.125,2,0,0
37,4800,21,0.276,2,0,0
20,2800,0,0.328,0,0,1
48,4500,28,0.251,0,0,0
30,1500,10,0.177,1,0,0
46,4500,30,0.25,2,0,0
38,6800,19,0.215,0,0,0
20,4700,3,0.414,2,0,1
39,11000,17,0.174,3,0,1
64,4900,47,0.26,2,1,0
43,5900,17,0.27,0,0,0
37,7400,21,0.1,0,0,0
50,20900,33,0.202,1,1,0
40,4600,13,0.396,0,1,0
40,2400,21,0.204,2,0,0
24,6700,8,0.196,2,0,1
40,13900,19,0.038,0,0,0
50,4200,31,0.152,0,0,0
27,6800,10,0.457,2,0,1
55,11300,39,0.115,1,1,0
36,7000,4,0.257,1,0,0
27,4300,8,0.189,1,0,0
49,3400,33,0.102,0,1,0
34,3900,8,0.037,1,0,0
47,6200,24,0.291,0,1,0
34,7600,17,0.21,0,1,0
37,5500,20,0.17,1,1,0
43,3600,20,0.212,1,0,0
41,6400,21,0.012,0,1,0
20,6400,4,0.265,2,0,1
24,4600,0,0.141,1,0,0
49,3000,30,0.544,2,1,0
36,3700,10,0.274,2,0,0
31,6800,5,0.163,1,0,1
21,1700,5,0.129,1,0,0
25,1000,0,0.418,3,0,1
20,9200,2,0.622,1,1,1
36,6100,20,0.474,1,0,0
30,5900,11,0.214,0,0,0
26,2000,4,0.23,0,1,0
37,7000,18,0.279,1,1,0
42,5500,23,0.138,3,1,0
63,2100,38,0.337,2,0,0
20,8600,0,0.058,1,0,1
51,5700,34,0.63,1,1,0
49,3800,26,0.216,0,1,0
28,3200,7,0.359,1,0,0
40,1400,24,0.123,1,0,0
32,5800,10,0.453,1,0,0
40,5300,18,0.14,4,0,0
56,4600,35,0.067,1,0,0
45,9800,21,0.345,1,1,0
44,2100,26,0.739,0,1,0
32,2800,10,0.294,2,0,1
20,2300,4,0.052,3,0,1
35,3600,13,0.235,0,0,0
52,4900,24,0.349,1,0,0
20,4900,3,0.168,4,0,1
25,3300,8,0.483,2,0,1
39,2800,21,0.653,0,1,0
26,10600,5,0.241,4,0,1
28,17800,12,0.161,1,0,0
32,4500,10,0.241,1,1,0
21,2300,0,0.336,2,1,0
26,9100,3,0.177,2,0,0
46,2100,30,0.3,1,0,0
22,3000,0,0.01,1,1,0
20,2400,0,0.171,2,0,1
30,1900,6,0.296,1,1,0
46,4000,24,0.152,0,0,0
35,2600,14,0.249,2,0,1
32,4000,7,0.298,2,0,0
38,4200,10,0.099,2,0,0
20,2600,3,0.156,4,0,1
43,3600,18,0.589,0,0,0
42,4100,22,0.143,2,1,0
33,6900,13,0.114,2,0,1
50,4700,34,0.446,2,1,0
24,6400,5,0.344,4,1,1
51,7400,34,0.394,2,0,0
39,6400,20,0.403,3,0,0
33,10200,17,0.362,0,0,0
37,2300,18,0.557,1,1,0
36,3300,17,0.358,3,0,0
52,14600,31,0.374,4,1,0
25,3400,9,0.45,1,1,1
28,900,12,0.041,3,0,0
50,4300,28,0.266,0,0,0
30,4500,13,0.218,0,0,0
48,1000,23,0.09,2,1,0
58,11800,37,0.327,1,1,0
33,2700,10,0.247,2,0,1
46,5500,20,0.248,2,0,0
24,3400,5,0.27,2,0,1
47,2300,29,0.302,2,1,0
40,2300,16,0.258,1,0,1
43,2600,20,0.158,2,0,0
30,7900,10,0.082,3,1,0
20,3300,0,0.35,1,0,0
44,3500,24,0.178,2,0,0
20,2100,0,0.088,0,0,1
34,8700,13,0.021,5,0,0
49,12300,32,0.211,1,0,0
40,9200,19,0.451,2,1,0
61,7000,35,0.206,0,1,0
50,5800,28,0.351,1,1,0
30,2000,9,0.066,2,0,0
38,3800,18,0.17,1,1,0
37,2800,15,0.237,2,0,0
20,1200,0,0.193,3,0,0
26,7200,3,0.232,4,1,0
31,2800,12,0.386,2,0,1
20,7500,0,0.258,2,0,1
38,7400,16,0.097,0,1,0
35,6300,19,0.124,1,1,0
20,5300,0,0.125,3,1,1
42,3300,26,0.444,1,0,0
46,14400,24,0.255,1,0,0
40,4500,17,0.192,0,0,0
34,5000,11,0.127,0,0,0
45,3300,26,0.256,2,0,0
46,2700,24,0.191,0,1,0
41,5700,15,0.224,1,0,0
28,4200,2,0.332,3,0,1
41,2900,21,0.395,2,0,1
52,2100,31,0.32,0,0,0
30,1800,5,0.419,2,1,0
63,11900,47,0.06,3,1,0
31,2900,12,0.301,1,0,0
38,3400,12,0.428,0,0,0
29,9200,5,0.188,3,1,0
40,2300,18,0.04,0,1,0
20,2500,4,0.197,1,0,0
31,2600,11,0.385,0,0,0
24,10300,6,0.412,2,0,0
39,14500,17,0.129,1,0,0
49,8000,32,0.165,1,1,0
45,7900,29,0.366,0,0,0
20,2700,4,0.164,0,0,0
62,17100,37,0.271,0,1,0
41,5500,22,0.15,1,0,0
28,6600,7,0.12,2,0,0
39,4200,19,0.148,1,0,0
40,4000,24,0.09,1,0,0
29,11500,13,0.316,1,0,0
40,6500,24,0.028,1,1,0
30,10000,12,0.138,0,1,0
33,4800,11,0.302,0,0,1
29,2500,12,0.371,0,0,0
20,2600,0,0.428,0,1,0
39,4600,14,0.119,2,1,0
45,3200,21,0.461,0,0,0
44,2500,24,0.38,0,1,0
47,9400,20,0.359,1,0,0
41,3300,21,0.664,2,0,0
31,4600,11,0.269,4,0,1
48,5800,27,0.31,3,1,0
21,2600,0,0.353,0,0,0
27,9100,4,0.149,0,0,0
26,2100,7,0.666,1,1,1
50,6000,32,0.206,1,1,0
49,5600,26,0.324,0,0,1
43,4400,20,0.146,0,1,0
50,2400,31,0.043,0,1,0
27,6900,11,0.35,2,0,1
42,7300,22,0.305,1,0,0
36,2800,13,0.072,2,0,0
48,7000,20,0.207,2,1,0
36,5800,20,0.073,1,1,0
33,2000,14,0.165,1,0,0
44,2900,25,0.252,0,0,0
48,9200,22,0.082,1,1,0
29,4900,9,0.105,4,0,1
37,3200,20,0.349,4,0,1
25,2300,2,0.235,0,0,0
20,2700,1,0.544,3,0,1
40,3600,24,0.404,0,0,0
45,3000,28,0.187,0,0,0
41,1500,14,0.723,2,0,1
20,7200,0,0.509,3,0,1
33,7500,12,0.269,1,0,0
20,1700,0,0.129,1,0,1
54,5600,32,0.372,3,0,0
24,2200,2,0.395,1,0,1
53,4300,31,0.201,1,0,0
49,4100,28,0.279,1,0,0
27,2900,3,0.232,1,0,1
24,12600,3,0.415,0,1,0
42,3700,25,0.419,0,1,0
27,2400,9,0.252,2,0,1
39,3000,23,0.398,1,0,1
32,7100,3,0.187,0,0,0
20,1400,0,0.158,0,0,0
20,2400,3,0.241,0,0,0
40,11000,21,0.502,1,1,0
31,4900,13,0.1,0,0,0
31,4300,4,0.292,0,0,1
46,18000,30,0.152,1,0,0
52,5800,31,0.366,0,1,0
34,2800,14,0.029,0,1,0
33,3400,9,0.143,3,1,0
44,2300,24,0.266,1,0,0
21,8200,5,0.035,0,1,0
40,6400,21,0.639,2,0,0
44,9500,27,0.448,1,0,0
46,9800,25,0.148,3,0,0
20,2800,0,0.12,3,0,0
28,2400,12,0.056,4,0,0
27,3900,10,0.229,1,0,0
39,2800,21,0.358,1,1,0
43,5200,24,0.155,2,1,0
55,10100,32,0.046,0,0,0
32,3800,12,0.263,1,1,0
32,4500,10,0.149,3,1,0
51,4800,33,0.218,0,0,0
41,7400,20,0.204,1,0,0
53,3300,29,0.219,2,0,0
41,1300,23,0.484,1,0,1
24,4800,0,0.471,1,1,0
22,6700,1,0.506,0,0,0
20,4800,0,0.248,1,0,1
45,3300,25,0.059,2,0,1
52,2500,30,0.302,0,0,0
60,7400,40,0.44,0,0,0
48,5400,28,0.34,0,0,0
51,4600,29,0.296,1,1,0
31,12000,8,0.407,0,1,0
24,2300,8,0.438,0,0,1
48,13500,22,0.387,1,0,0
43,4900,27,0.261,2,1,0
39,1500,21,0.448,0,0,0
42,4200,22,0.122,0,1,0
41,8000,19,0.387,0,0,0
53,3800,26,0.253,2,1,0
53,2200,37,0.211,3,0,0
44,4400,26,0.172,0,1,0
48,3100,32,0.083,0,0,0
44,6300,23,0.143,1,1,0
32,6500,10,0.372,1,0,0
47,2400,20,0.49,2,0,1
21,2400,0,0.168,0,1,0
50,7500,25,0.082,5,1,0
23,2200,0,0.344,0,1,0
41,2400,22,0.262,2,0,0
27,2000,11,0.079,1,1,0
44,5700,22,0.189,1,1,0
37,5600,21,0.482,3,0,0
20,2400,0,0.156,1,0,1
43,4800,23,0.364,0,0,0
31,9800,6,0.155,1,1,0
48,2700,29,0.367,1,0,0
38,1300,16,0.484,1,0,0
42,6100,21,0.287,1,1,0
26,3700,6,0.067,0,0,0
30,2700,11,0.413,0,0,0
32,6100,10,0.284,0,1,0
48,8300,31,0.513,0,0,0
58,1500,42,0.102,0,1,0
28,2600,3,0.234,1,0,0
50,19500,27,0.546,1,1,0
20,5200,0,0.144,1,0,0
23,5500,0,0.085,1,0,0
26,8000,7,0.305,2,0,1
21,3700,0,0.331,2,1,0
20,5900,0,0.158,2,0,1
42,7400,26,0.411,1,0,1
35,5400,7,0.27,1,0,0
42,3700,18,0.317,0,0,0
46,5300,26,0.336,1,0,0
41,3200,18,0.343,1,1,0
45,4900,26,0.435,1,0,1
37,2100,13,0.396,1,0,1
23,2500,7,0.063,1,0,0
50,4400,34,0.183,1,0,0
30,2300,6,0.354,1,0,0
26,2900,6,0.196,2,0,0
35,3900,14,0.213,1,0,0
27,5200,11,0.402,0,0,0
32,6700,4,0.196,1,1,0
42,3400,17,0.237,1,0,1
42,10300,22,0.23,2,0,0
27,7000,8,0.319,1,0,0
32,5300,7,0.618,2,1,0
50,5100,22,0.276,2,0,0
43,5400,19,0.221,3,0,1
62,10500,33,0.123,1,0,0
52,10900,35,0.3,1,1,0
51,11500,34,0.149,4,0,1
21,3900,5,0.184,0,0,0
47,6700,25,0.441,3,0,0
37,9800,16,0.203,3,1,0
31,2800,11,0.716,1,0,1
40,3600,16,0.533,0,1,0
49,4800,24,0.168,2,1,0
44,8400,28,0.435,1,0,0
27,7000,9,0.202,2,0,1
46,4100,22,0.097,3,0,0
30,1700,11,0.236,0,0,0
40,5400,23,0.451,0,0,0
34,2300,9,0.168,1,1,0
35,1900,19,0.219,2,0,0
47,2300,28,0.264,0,1,0
25,4600,3,0.359,1,0,0
61,12600,43,0.079,2,1,0
20,3700,0,0.443,1,1,1
30,4700,12,0.153,1,0,0
42,8900,16,0.475,1,0,1
45,1800,25,0.379,2,1,1
36,5800,13,0.488,1,0,1
37,4200,14,0.172,0,1,0
42,6600,24,0.2,0,0,0
35,3300,19,0.338,0,0,0
54,3100,32,0.436,1,0,0
48,5400,27,0.242,3,1,0
48,12900,25,0.434,0,0,0
26,6600,6,0.121,1,0,0
37,3300,18,0.221,2,0,1
34,1700,5,0.325,0,0,1
25,1400,9,0.214,1,0,0
42,9900,19,0.044,3,0,0
31,2400,13,0.163,2,0,0
45,4000,26,0.175,2,0,0
25,8600,6,0.247,0,0,0
58,2100,41,0.237,0,1,0
27,9300,4,0.237,0,0,0
40,3600,14,0.151,0,0,0
47,2400,25,0.353,0,0,1
31,3500,10,0.114,0,1,0
48,3300,31,0.38,0,1,0
23,4700,0,0.58,2,0,1
55,3300,26,0.465,1,0,0
38,1500,19,0.126,2,1,0
30,3600,11,0.265,2,1,0
34,1900,16,0.432,3,0,1
47,5500,28,0.248,3,1,0
30,2100,14,0.544,0,1,0
29,2900,7,0.249,0,0,0
35,5000,18,0.383,1,0,0
23,3500,7,0.203,0,0,0
59,6000,35,0.327,3,1,0
31,6500,15,0.196,1,0,0
47,2400,28,0.197,2,1,0
40,4100,14,0.447,1,0,0
26,900,10,0.029,1,0,0
37,5300,21,0.055,1,0,0
47,3900,25,0.083,4,0,0
35,2200,10,0.542,4,1,1
52,6400,36,0.125,1,0,0
50,10000,28,0.697,1,1,0
49,3600,26,0.065,1,0,0
32,2500,16,0.048,5,0,0
25,4000,1,0.169,1,1,0
30,1700,6,0.248,3,0,1
40,3000,21,0.352,1,0,1
44,9300,18,0.151,2,0,0
20,3800,0,0.537,2,0,1
37,1400,16,0.449,1,0,0
39,1500,20,0.206,0,0,0
34,4800,17,0.4,1,0,0
53,8600,33,0.198,2,1,0
43,1800,20,0.166,3,0,0
53,6800,34,0.377,1,0,0
35,10000,19,0.175,1,0,0
49,14500,23,0.306,1,1,0
57,6400,36,0.233,1,1,0
53,7000,34,0.424,2,0,0
24,1000,0,0.328,1,0,0
34,13900,7,0.33,2,0,0
33,3200,17,0.237,1,0,1
43,2700,21,0.494,0,0,0
46,4300,30,0.153,5,1,0
27,9600,5,0.362,0,0,0
38,16600,17,0.059,1,0,0
20,3900,0,0.342,2,0,0
55,9600,36,0.321,0,0,0
31,4400,15,0.573,3,1,1
38,2500,19,0.387,1,1,0
34,10100,12,0.104,0,0,0
51,3300,26,0.269,1,1,0
20,9600,4,0.158,1,0,0
37,9100,12,0.136,1,0,0
36,6500,18,0.232,0,1,0
32,12300,10,0.013,1,1,0
58,20800,40,0.457,0,1,0
27,3500,6,0.318,0,1,0
47,2800,23,0.117,2,0,0
42,1600,26,0.175,0,0,0
53,20100,35,0.197,1,1,0
29,3100,8,0.144,1,0,1
29,7200,0,0.153,1,1,0
51,3300,34,0.272,1,1,0
43,10800,14,0.455,1,0,1
20,2400,0,0.461,1,0,0
31,2000,11,0.397,1,0,0
42,4100,23,0.112,1,0,0
48,3600,30,0.173,0,0,0
29,5800,9,0.349,2,1,1
20,3700,4,0.153,1,0,0
44,6900,24,0.301,2,1,0
23,3100,0,0.039,1,0,0
20,2500,2,0.337,0,0,0
20,2600,0,0.601,1,0,0
47,17200,31,0.407,0,0,0
39,5100,17,0.475,1,1,0
35,1300,13,0.395,0,0,0
54,3800,33,0.303,1,0,0
45,5100,25,0.569,1,0,0
57,16200,38,0.137,2,1,0
21,6700,0,0.364,1,0,1
37,2500,17,0.436,4,1,1
20,15500,0,0.137,2,0,1
35,4200,14,0.249,1,0,0
35,8700,10,0.235,1,1,0
45,2300,22,0.469,0,0,1
38,1100,17,0.252,1,0,0
45,2000,18,0.196,0,0,0
46,1000,24,0.476,0,0,1
63,18900,37,0.48,2,1,0
34,4700,11,0.54,2,1,0
26,2400,10,0.074,1,0,0
40,5600,14,0.411,1,1,0
28,4500,7,0.075,2,0,0
55,7600,35,0.453,1,0,0
34,8600,12,0.502,1,0,1
31,3600,12,0.272,1,0,0
32,2400,11,0.105,1,1,0
46,8100,28,0.402,2,1,0
36,6600,10,0.067,0,0,0
30,4400,10,0.085,2,0,1
57,19800,38,0.395,2,1,0
27,3200,10,0.102,0,0,0
38,2500,16,0.637,1,1,0
45,6100,24,0.474,2,0,1
20,2400,0,0.196,0,0,0
43,6600,27,0.069,2,0,0
25,2400,9,0.114,2,1,0
47,3800,24,0.465,1,1,0
26,11300,0,0.651,1,0,1
46,4000,30,0.178,1,1,0
51,3000,24,0.545,3,1,0
48,9700,26,0.313,2,1,0
41,2400,21,0.296,1,0,0
35,2900,16,0.348,1,1,0
31,6100,15,0.323,4,0,1
55,8900,31,0.108,1,0,0
29,8700,12,0.341,2,0,0
25,2500,8,0.416,1,1,0
45,6600,21,0.128,0,1,0
28,3200,12,0.529,1,0,0
26,2800,10,0.267,3,1,0
20,7500,0,0.048,1,0,1
32,2900,10,0.114,2,0,1
37,5100,15,0.101,0,0,0
40,5000,21,0.182,0,0,0
49,2300,18,0.457,3,0,0
44,8400,24,0.368,0,1,0
35,6100,15,0.061,1,1,0
35,1300,18,0.099,1,0,1
44,5500,23,0.685,1,0,0
53,3200,30,0.036,1,0,0
39,8200,14,0.289,3,1,0
32,1800,16,0.035,2,1,0
26,3100,6,0.105,4,0,1
20,4500,0,0.56,1,0,1
45,4800,22,0.276,0,0,0
44,7500,23,0.041,3,0,0
44,1900,21,0.141,0,0,0
36,12100,19,0.08,1,0,0
54,6700,27,0.454,0,0,0
32,9000,8,0.17,3,0,0
49,8800,33,0.248,2,0,0
37,4500,21,0.27,1,0,0
30,2000,14,0.518,2,0,0
45,3300,22,0.427,1,1,0
42,12500,26,0.489,2,0,0
42,10800,23,0.108,1,1,0
38,3000,16,0.073,2,0,0
37,1000,17,0.237,3,0,1
66,5000,44,0.602,2,1,0
52,4500,36,0.452,1,1,0
46,4000,23,0.371,0,0,0
39,6300,21,0.282,2,0,0
50,8600,31,0.125,2,0,0
44,8500,23,0.324,0,1,0
38,5800,17,0.023,0,1,0
34,1400,13,0.483,1,0,1
37,3800,20,0.374,1,0,0
20,14700,1,0.183,0,0,0
40,5700,19,0.337,1,0,0
32,5400,16,0.162,3,1,1
57,6600,38,0.166,1,0,0
38,5600,16,0.406,0,0,0
23,1000,7,0.43,1,1,0
37,3700,12,0.094,1,0,0
25,3600,0,0.194,2,0,0
43,10600,27,0.231,4,0,1
41,4400,15,0.375,1,1,0
49,1900,29,0.184,2,0,0
28,5100,6,0.374,3,0,1
38,2700,19,0.595,1,0,1
21,1800,0,0.102,0,0,0
46,2900,24,0.394,1,0,0
44,6700,27,0.096,1,0,0
43,10300,27,0.353,2,0,0
38,6200,22,0.143,1,0,0
42,6700,21,0.38,1,0,0
57,6800,34,0.16,2,1,0
34,4400,11,0.151,1,0,0
39,6800,19,0.268,1,0,0
24,1000,8,0.145,1,0,0
27,4300,9,0.073,0,1,0
39,2200,14,0.095,3,0,0
51,10200,32,0.079,0,1,0
34,3800,13,0.475,3,0,0
35,4600,19,0.283,1,0,0
33,1700,11,0.513,3,0,1
31,7700,12,0.138,2,1,0
41,6400,16,0.163,2,0,0
20,5100,0,0.55,1,0,1
53,3100,34,0.102,3,0,0
30,2600,10,0.251,1,0,0
46,5700,28,0.409,3,1,0
22,2600,6,0.481,0,0,1
46,6400,29,0.108,3,0,0
46,1300,25,0.355,1,0,0
42,3400,20,0.134,2,0,0
26,11400,5,0.627,1,1,0
40,5900,21,0.144,0,0,0
23,4000,0,0.249,1,0,1
34,14000,13,0.125,2,1,0
50,1200,27,0.477,4,0,1
47,3100,31,0.466,0,0,0
38,3700,22,0.403,1,1,0
26,6400,4,0.115,0,0,0
45,8400,29,0.385,0,0,0
38,2700,18,0.085,1,1,0
20,6700,1,0.057,2,0,0
47,3600,20,0.265,1,1,0
37,8900,15,0.327,1,0,0
52,2800,31,0.566,1,1,1
24,3400,0,0.041,0,0,1
20,2700,0,0.09,1,0,0
41,8800,22,0.161,1,0,0
41,3200,16,0.192,1,0,0
20,3700,4,0.545,1,0,1
26,5100,4,0.273,1,0,1
71,8300,50,0.294,1,0,0
34,7200,13,0.451,3,1,1
46,5400,25,0.417,0,1,0
30,2900,3,0.306,2,1,0
20,3200,4,0.361,2,0,1
35,4500,17,0.362,2,1,0
34,4700,10,0.01,1,0,0
33,3800,11,0.315,3,1,1
36,4400,15,0.356,2,1,0
41,2000,24,0.465,3,0,1
36,6600,18,0.404,1,1,0
22,4100,0,0.158,2,0,0
43,8500,23,0.154,2,0,1
20,3600,0,0.066,1,0,0
20,1300,0,0.096,0,0,0
46,4000,30,0.358,0,0,0
44,4000,20,0.21,3,1,0
37,6700,14,0.411,0,1,0
21,1100,0,0.102,1,0,0
29,4300,13,0.059,1,0,0
34,5600,10,0.493,0,0,0
20,2500,4,0.203,1,0,0
29,4200,8,0.204,0,1,0
45,3200,21,0.022,0,1,0
55,3600,39,0.305,1,1,0
32,3200,12,0.216,1,0,0
47,3300,29,0.097,0,0,0
20,5600,2,0.309,1,1,0
45,3000,23,0.436,1,1,0
28,2200,3,0.169,1,0,0
41,13300,21,0.339,5,1,0
35,7600,14,0.36,0,0,0
53,1700,32,0.036,2,0,0
27,2500,6,0.086,4,0,1
45,5700,29,0.125,0,1,0
34,4900,9,0.141,2,1,0
36,1800,14,0.247,0,1,0
35,8500,13,0.41,0,1,0
27,6800,10,0.237,1,0,0
37,6000,18,0.304,0,0,0
37,9900,17,0.349,1,0,0
40,6200,24,0.259,0,0,0
39,6200,23,0.149,2,1,0
47,12700,29,0.104,1,0,0
49,9300,26,0.169,1,0,0
25,2400,7,0.452,1,0,1
48,7400,32,0.157,0,0,0
23,2600,6,0.05,2,0,1
45,6500,26,0.313,2,0,0
45,6400,26,0.048,1,1,0
20,1600,0,0.194,4,0,1
39,4000,14,0.143,1,1,0
32,4700,7,0.255,1,0,0
28,2900,3,0.114,0,0,0
54,6400,37,0.221,0,0,0
30,6900,14,0.254,1,1,0
28,4100,12,0.032,0,0,0
38,4800,12,0.079,1,1,0
46,11300,28,0.362,1,0,0
36,6000,20,0.264,0,1,0
51,5700,32,0.339,0,0,0
44,2600,24,0.219,1,0,0
20,5400,0,0.656,1,0,0
31,4900,9,0.135,1,0,0
31,9300,14,0.65,1,0,1
43,4600,20,0.087,0,0,0
20,1200,2,0.392,0,0,0
68,2100,48,0.384,1,1,0
44,7200,21,0.294,3,0,1
39,3300,21,0.322,3,1,0
52,6700,34,0.076,3,1,0
66,6000,43,0.314,3,0,0
48,4600,31,0.116,3,1,0
49,4700,30,0.169,0,0,0
39,2600,16,0.24,2,0,0
36,3900,7,0.334,1,0,1
32,2900,9,0.127,2,0,0
28,3100,6,0.04,2,0,0
29,3200,6,0.359,1,0,0
21,3400,5,0.524,1,0,1
37,7600,16,0.455,2,0,1
20,3400,0,0.325,2,0,0
40,8200,18,0.399,0,0,0
37,11000,16,0.346,0,0,0
39,7400,17,0.377,0,0,0
31,5800,12,0.43,1,0,1
74,7200,50,0.126,3,0,0
54,9000,38,0.253,1,1,0
23,4000,4,0.695,1,0,0
40,7800,14,0.234,1,1,0
30,5800,8,0.287,3,0,1
25,3100,5,0.197,1,0,0
21,6200,0,0.494,3,0,1
43,5100,27,0.165,0,0,0
29,4000,13,0.292,1,0,0
49,3400,22,0.036,2,0,0
49,5400,28,0.09,1,0,0
54,9400,34,0.693,0,1,0
27,7100,11,0.38,2,0,1
43,5700,21,0.185,2,1,0
45,6600,22,0.137,3,1,0
32,9400,16,0.293,0,0,0
28,3600,8,0.44,2,1,0
57,2800,38,0.05,2,0,0
40,9700,18,0.202,1,0,0
45,3500,29,0.147,2,0,0
28,2500,2,0.467,1,0,1
23,1200,0,0.095,2,0,1
31,5900,12,0.181,2,0,0
36,1700,16,0.12,0,0,0
25,2400,5,0.23,0,1,0
37,6500,20,0.042,2,0,0
20,5700,1,0.277,1,0,1
24,2700,5,0.201,0,1,0
46,4200,19,0.158,2,0,0
45,2800,21,0.153,1,0,0
33,2900,9,0.17,2,1,0
25,4500,3,0.162,1,0,0
25,3000,9,0.235,0,0,0
33,3600,13,0.218,0,0,0
45,1900,21,0.051,1,1,0
49,10200,33,0.089,1,1,0
32,5500,9,0.075,0,0,0
24,5900,0,0.106,2,0,1
41,9500,16,0.365,2,1,0
28,2300,2,0.172,2,0,1
31,3300,10,0.292,2,0,1
53,1600,29,0.232,2,1,0
47,32700,29,0.014,0,1,0
39,3900,15,0.096,2,0,0
22,6800,0,0.186,3,0,1
40,2100,18,0.088,0,0,0
50,8600,24,0.102,1,0,0
